,location,scale
0,12.780145624316724,0.7302489935944805
1,12.425140950200277,0.6838191151640192
2,2.5869018974120834,1.0510813345307721
3,11.446977401611637,0.6196177299492635
4,12.37028268544744,0.679626249309409
5,12.810204337115534,0.7589233634192128
6,10.157573533507255,0.5823978260852652
7,9.63566382757391,0.6095302529053989
8,3.8209121247617617,0.8904490212679563
9,11.554232674219518,0.6170385208729258
10,2.7508924224435156,1.0383652348412558
11,13.453553183384201,0.7786388082975123
12,10.176837737054779,0.583209947516352
13,8.325907117246214,0.6001232251401879
14,11.368016625855688,0.6089340720446746
15,13.966181531700006,0.9049006667699722
16,14.142091446397494,0.9274891985158898
17,9.378432118308336,0.5476591938637495
18,11.47629159168028,0.7139563636076274
19,14.77173297482612,0.9265246191329208
20,9.109436457045074,0.5895428085311493
21,9.92839083112933,0.5917629906497364
22,9.765834404595735,0.5968780092406818
23,12.830986129494962,0.728142683710488
24,13.376500878803819,0.7917357328141131
25,11.345573691239421,0.6048410326118491
26,3.6017885907552207,0.9274259327705587
27,2.9309603178773522,1.0295781928274137
28,2.931143549502085,1.035048140616975
29,9.535607593541986,0.5569973022514132
30,2.805639915470722,1.0268201413807208
31,8.883604625085246,0.5392667518709436
32,10.083219161919565,0.5656368474138422
33,3.2053869503954124,0.9833040486687796
34,14.031554602162572,0.9146787658336115
35,9.59262011883692,0.5872425947805033
36,12.635004145656756,0.6998344036180404
37,14.57209762943652,0.8824196867669968
38,3.0987153548972253,0.9885263658637268
39,8.986448330584162,0.555506037117961
40,9.03714767495226,0.5799304717691246
41,12.296048161837266,0.670768067388806
42,8.958860761799782,0.5785007828230192
43,11.459495592545345,0.6119260088860188
44,13.203064345490574,0.7548784030647712
45,10.128382424214127,0.5811194475312041
46,16.931710074507045,1.1959114824701398
47,2.5031983485998786,1.0663633663695935
48,13.631758680591277,0.8405534817076288
49,2.7109938605913837,1.0373564156522124
50,3.0222325848457885,0.9997192095771794
51,11.340477539085489,0.6055357277818258
52,15.075846857553545,0.9496432037889975
53,12.959627175871182,0.7320244758228238
54,2.535752573594989,1.0619291919280964
55,8.717287697124648,0.554581041897956
56,13.489436629333616,0.8622304354610262
57,8.995933606693056,0.5831423369319066
58,15.832637100787492,1.0078088922779331
59,2.6944148138678137,1.0468741591104893
60,10.271124241075245,0.572652472437573
61,10.14621564702204,0.5958622265271692
62,3.2581448142977276,0.9692991703880942
63,3.5400414051819715,0.9419496362281192
64,13.072468105324075,0.7545819384132211
65,9.154986009325032,0.5373563799602586
66,9.91951796567826,0.5564925844099923
67,15.573112464081682,0.9806900388528802
68,9.078793588985768,0.537879202833243
69,8.798711065092617,0.5422100909798641
70,9.26392563760236,0.5440407958140734
71,12.9305147981695,0.7283327122689434
72,10.509665852536711,0.5949579510852647
73,2.600247204176024,1.0643626183583956
74,2.8165512912572424,1.0291557090673016
75,3.651810964384188,0.9667098111366355
76,8.327020083018487,0.5778153540640628
77,15.163521611768859,0.9416841265761966
